Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource
24,Create Purchase Requisition,Miu Hanwan,2011/01/03 10:18:00.000,2011/01/03 10:34:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Requisition,complete,Miu Hanwan
24,Create Request for Quotation,Nico Ojenbeer,2011/01/03 13:02:00.000,2011/01/03 13:09:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Request for Quotation,complete,Nico Ojenbeer
24,Analyze Request for Quotation,Francois de Perrier,2011/01/03 20:16:00.000,2011/01/03 20:41:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Francois de Perrier
24,Amend Request for Quotation,Heinz Gutschmidt,2011/01/04 12:41:00.000,2011/01/04 12:56:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Amend Request for Quotation,complete,Heinz Gutschmidt
24,Analyze Request for Quotation,Karel de Groot,2011/01/04 16:52:00.000,2011/01/04 17:11:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Karel de Groot
24,Send Request for Quotation to Supplier,Karel de Groot,2011/01/05 14:15:00.000,2011/01/05 14:33:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Request for Quotation to Supplier,complete,Karel de Groot
24,Create Quotation comparison Map,Magdalena Predutta,2011/01/06 01:24:00.000,2011/01/06 02:41:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Quotation comparison Map,complete,Magdalena Predutta
24,Analyze Quotation Comparison Map,Kim Passa,2011/01/06 09:28:00.000,2011/01/06 09:54:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Quotation Comparison Map,complete,Kim Passa
24,Choose best option,Immanuel Karagianni,2011/01/06 09:54:00.000,2011/01/06 09:54:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Choose best option,complete,Immanuel Karagianni
24,Settle Conditions With Supplier,Karel de Groot,2011/01/06 14:36:00.000,2011/01/06 21:34:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Settle Conditions With Supplier,complete,Karel de Groot
24,Create Purchase Order,Magdalena Predutta,2011/01/06 23:05:00.000,2011/01/06 23:11:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Order,complete,Magdalena Predutta
24,Confirm Purchase Order,Kiu Kan,2011/01/07 08:19:00.000,2011/01/07 08:33:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Confirm Purchase Order,complete,Kiu Kan
24,Deliver Goods Services,Esmeralda Clay,2011/01/07 16:31:00.000,2011/01/09 12:22:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Deliver Goods Services,complete,Esmeralda Clay
24,Release Purchase Order,Alberto Duport,2011/01/09 20:28:00.000,2011/01/09 20:29:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Purchase Order,complete,Alberto Duport
24,Approve Purchase Order for payment,Karel de Groot,2011/01/12 08:59:00.000,2011/01/12 09:00:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Approve Purchase Order for payment,complete,Karel de Groot
24,Send Invoice,Carmen Finacse,2011/01/15 00:22:00.000,2011/01/15 00:22:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Invoice,complete,Carmen Finacse
24,Release Supplier's Invoice,Pedro Alvares,2011/01/15 14:46:00.000,2011/01/15 14:49:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Supplier's Invoice,complete,Pedro Alvares
24,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/15 14:49:00.000,2011/01/15 14:49:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Authorize Supplier's Invoice payment,complete,Pedro Alvares
24,Pay Invoice,Karalda Nimwada,2011/01/15 15:16:00.000,2011/01/15 15:22:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Pay Invoice,complete,Karalda Nimwada
25,Create Purchase Requisition,Anna Kaufmann,2011/01/03 14:19:00.000,2011/01/03 15:08:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Anna Kaufmann
25,Analyze Purchase Requisition,Francis Odell,2011/01/04 09:11:00.000,2011/01/04 09:15:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Francis Odell
25,Create Request for Quotation,Heinz Gutschmidt,2011/01/04 09:22:00.000,2011/01/04 09:23:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Heinz Gutschmidt
25,Analyze Request for Quotation,Francois de Perrier,2011/01/04 10:27:00.000,2011/01/04 11:02:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Francois de Perrier
25,Send Request for Quotation to Supplier,Karel de Groot,2011/01/04 12:30:00.000,2011/01/04 12:51:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Karel de Groot
25,Create Quotation comparison Map,Magdalena Predutta,2011/01/04 22:40:00.000,2011/01/05 01:06:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Magdalena Predutta
25,Analyze Quotation Comparison Map,Elvira Lores,2011/01/05 07:29:00.000,2011/01/05 07:51:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Elvira Lores
25,Choose best option,Fjodor Kowalski,2011/01/05 07:51:00.000,2011/01/05 07:51:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Fjodor Kowalski
25,Settle Conditions With Supplier,Magdalena Predutta,2011/01/05 12:57:00.000,2011/01/06 00:54:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Magdalena Predutta
25,Create Purchase Order,Francois de Perrier,2011/01/06 09:29:00.000,2011/01/06 09:41:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Francois de Perrier
25,Confirm Purchase Order,Esmeralda Clay,2011/01/06 13:43:00.000,2011/01/06 13:58:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Esmeralda Clay
25,Deliver Goods Services,Karen Clarens,2011/01/07 02:31:00.000,2011/01/07 17:12:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Karen Clarens
25,Release Purchase Order,Christian Francois,2011/01/08 00:18:00.000,2011/01/08 00:19:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Christian Francois
25,Approve Purchase Order for payment,Francois de Perrier,2011/01/09 09:34:00.000,2011/01/09 09:35:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Francois de Perrier
25,Send Invoice,Karen Clarens,2011/01/10 07:11:00.000,2011/01/10 07:11:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Karen Clarens
25,Release Supplier's Invoice,Karalda Nimwada,2011/01/10 21:35:00.000,2011/01/10 21:41:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Karalda Nimwada
25,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/10 21:43:00.000,2011/01/10 21:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Pedro Alvares
25,Pay Invoice,Karalda Nimwada,2011/01/10 22:34:00.000,2011/01/10 22:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Karalda Nimwada
26,Create Purchase Requisition,Tesca Lobes,2011/01/03 23:09:00.000,2011/01/03 23:51:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Create Purchase Requisition,complete,Tesca Lobes
26,Analyze Purchase Requisition,Maris Freeman,2011/01/04 15:46:00.000,2011/01/04 15:54:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Purchase Requisition,complete,Maris Freeman
26,Create Request for Quotation,Heinz Gutschmidt,2011/01/04 15:58:00.000,2011/01/04 16:00:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Create Request for Quotation,complete,Heinz Gutschmidt
26,Analyze Request for Quotation,Karel de Groot,2011/01/04 18:12:00.000,2011/01/04 18:26:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Karel de Groot
26,Amend Request for Quotation,Elvira Lores,2011/01/04 19:18:00.000,2011/01/04 19:24:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Amend Request for Quotation,complete,Elvira Lores
26,Analyze Request for Quotation,Magdalena Predutta,2011/01/04 20:30:00.000,2011/01/04 20:46:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Magdalena Predutta
26,Amend Request for Quotation,Miu Hanwan,2011/01/04 21:39:00.000,2011/01/04 21:50:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Amend Request for Quotation,complete,Miu Hanwan
26,Analyze Request for Quotation,Karel de Groot,2011/01/04 23:43:00.000,2011/01/05 00:10:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Karel de Groot
26,Amend Request for Quotation,Immanuel Karagianni,2011/01/05 01:03:00.000,2011/01/05 01:18:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Amend Request for Quotation,complete,Immanuel Karagianni
26,Analyze Request for Quotation,Karel de Groot,2011/01/06 23:33:00.000,2011/01/06 23:56:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Karel de Groot
26,Amend Request for Quotation,Alberto Duport,2011/01/07 00:46:00.000,2011/01/07 00:54:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Amend Request for Quotation,complete,Alberto Duport
26,Analyze Request for Quotation,Karel de Groot,2011/01/07 03:20:00.000,2011/01/07 03:49:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Karel de Groot
26,Amend Request for Quotation,Christian Francois,2011/01/07 04:39:00.000,2011/01/07 04:51:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Amend Request for Quotation,complete,Christian Francois
26,Analyze Request for Quotation,Magdalena Predutta,2011/01/07 10:14:00.000,2011/01/07 10:44:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Request for Quotation,complete,Magdalena Predutta
26,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/09 09:03:00.000,2011/01/09 09:17:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Send Request for Quotation to Supplier,complete,Magdalena Predutta
26,Create Quotation comparison Map,Karel de Groot,2011/01/10 13:06:00.000,2011/01/10 16:50:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Create Quotation comparison Map,complete,Karel de Groot
26,Analyze Quotation Comparison Map,Clement Duchot,2011/01/10 23:58:00.000,2011/01/11 00:17:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Analyze Quotation Comparison Map,complete,Clement Duchot
26,Choose best option,Anna Kaufmann,2011/01/11 00:17:00.000,2011/01/11 00:17:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Choose best option,complete,Anna Kaufmann
26,Settle Conditions With Supplier,Karel de Groot,2011/01/11 18:00:00.000,2011/01/12 02:51:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Settle Conditions With Supplier,complete,Karel de Groot
26,Create Purchase Order,Karel de Groot,2011/01/12 10:18:00.000,2011/01/12 10:28:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Create Purchase Order,complete,Karel de Groot
26,Confirm Purchase Order,Sean Manney,2011/01/13 07:26:00.000,2011/01/13 07:50:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Confirm Purchase Order,complete,Sean Manney
26,Deliver Goods Services,Karen Clarens,2011/01/13 15:03:00.000,2011/01/14 06:27:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Deliver Goods Services,complete,Karen Clarens
26,Release Purchase Order,Anne Olwada,2011/01/14 13:46:00.000,2011/01/14 13:47:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Release Purchase Order,complete,Anne Olwada
26,Approve Purchase Order for payment,Magdalena Predutta,2011/01/14 18:59:00.000,2011/01/14 19:00:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Approve Purchase Order for payment,complete,Magdalena Predutta
26,Send Invoice,Sean Manney,2011/01/15 06:51:00.000,2011/01/15 06:51:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Send Invoice,complete,Sean Manney
26,Release Supplier's Invoice,Karalda Nimwada,2011/01/15 21:02:00.000,2011/01/15 21:05:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Release Supplier's Invoice,complete,Karalda Nimwada
26,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/15 21:05:00.000,2011/01/15 21:05:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Authorize Supplier's Invoice payment,complete,Pedro Alvares
26,Pay Invoice,Karalda Nimwada,2011/01/15 21:17:00.000,2011/01/15 21:23:00.000,Variant 24,24,Fluxicon Disco,Variant 24,24,Pay Invoice,complete,Karalda Nimwada
27,Create Purchase Requisition,Alberto Duport,2011/01/04 00:22:00.000,2011/01/04 01:16:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Alberto Duport
27,Analyze Purchase Requisition,Francis Odell,2011/01/04 13:27:00.000,2011/01/04 13:32:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Francis Odell
27,Create Request for Quotation,Maris Freeman,2011/01/04 13:37:00.000,2011/01/04 13:39:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Maris Freeman
27,Analyze Request for Quotation,Karel de Groot,2011/01/04 17:23:00.000,2011/01/04 17:51:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Karel de Groot
27,Send Request for Quotation to Supplier,Karel de Groot,2011/01/05 00:48:00.000,2011/01/05 01:09:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Karel de Groot
27,Create Quotation comparison Map,Magdalena Predutta,2011/01/05 07:34:00.000,2011/01/05 12:41:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Magdalena Predutta
27,Analyze Quotation Comparison Map,Alberto Duport,2011/01/05 19:08:00.000,2011/01/05 19:25:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Alberto Duport
27,Choose best option,Alberto Duport,2011/01/05 19:25:00.000,2011/01/05 19:25:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Alberto Duport
27,Settle Conditions With Supplier,Francois de Perrier,2011/01/06 09:42:00.000,2011/01/06 20:20:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Francois de Perrier
27,Create Purchase Order,Francois de Perrier,2011/01/06 23:10:00.000,2011/01/06 23:17:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Francois de Perrier
27,Confirm Purchase Order,Kiu Kan,2011/01/07 09:19:00.000,2011/01/07 09:28:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Kiu Kan
27,Deliver Goods Services,Karen Clarens,2011/01/07 17:12:00.000,2011/01/07 22:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Karen Clarens
27,Release Purchase Order,Fjodor Kowalski,2011/01/08 06:11:00.000,2011/01/08 06:12:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Fjodor Kowalski
27,Approve Purchase Order for payment,Francois de Perrier,2011/01/09 14:10:00.000,2011/01/09 14:11:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Francois de Perrier
27,Send Invoice,Karen Clarens,2011/01/10 07:11:00.000,2011/01/10 07:11:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Karen Clarens
27,Release Supplier's Invoice,Pedro Alvares,2011/01/10 21:38:00.000,2011/01/10 21:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Pedro Alvares
27,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/10 21:43:00.000,2011/01/10 21:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Pedro Alvares
27,Pay Invoice,Pedro Alvares,2011/01/10 22:30:00.000,2011/01/10 22:41:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Pedro Alvares
28,Create Purchase Requisition,Miu Hanwan,2011/01/04 06:31:00.000,2011/01/04 06:51:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Purchase Requisition,complete,Miu Hanwan
28,Analyze Purchase Requisition,Francis Odell,2011/01/05 05:40:00.000,2011/01/05 05:46:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Purchase Requisition,complete,Francis Odell
28,Create Request for Quotation,Francis Odell,2011/01/05 05:50:00.000,2011/01/05 05:53:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Request for Quotation,complete,Francis Odell
28,Analyze Request for Quotation,Karel de Groot,2011/01/05 14:51:00.000,2011/01/05 15:08:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Karel de Groot
28,Amend Request for Quotation,Penn Osterwalder,2011/01/05 16:00:00.000,2011/01/05 16:09:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Amend Request for Quotation,complete,Penn Osterwalder
28,Analyze Request for Quotation,Karel de Groot,2011/01/07 00:24:00.000,2011/01/07 00:46:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Karel de Groot
28,Amend Request for Quotation,Anne Olwada,2011/01/07 01:45:00.000,2011/01/07 01:56:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Amend Request for Quotation,complete,Anne Olwada
28,Analyze Request for Quotation,Karel de Groot,2011/01/07 05:16:00.000,2011/01/07 05:33:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Request for Quotation,complete,Karel de Groot
28,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/07 12:01:00.000,2011/01/07 12:26:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Send Request for Quotation to Supplier,complete,Magdalena Predutta
28,Create Quotation comparison Map,Magdalena Predutta,2011/01/09 08:09:00.000,2011/01/09 09:03:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Quotation comparison Map,complete,Magdalena Predutta
28,Analyze Quotation Comparison Map,Alberto Duport,2011/01/09 15:23:00.000,2011/01/09 15:41:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Analyze Quotation Comparison Map,complete,Alberto Duport
28,Choose best option,Esmana Liubiata,2011/01/09 15:41:00.000,2011/01/09 15:41:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Choose best option,complete,Esmana Liubiata
28,Settle Conditions With Supplier,Karel de Groot,2011/01/10 03:21:00.000,2011/01/10 11:02:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Settle Conditions With Supplier,complete,Karel de Groot
28,Create Purchase Order,Magdalena Predutta,2011/01/10 12:56:00.000,2011/01/10 13:02:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Create Purchase Order,complete,Magdalena Predutta
28,Confirm Purchase Order,Carmen Finacse,2011/01/11 07:12:00.000,2011/01/11 07:45:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Confirm Purchase Order,complete,Carmen Finacse
28,Deliver Goods Services,Carmen Finacse,2011/01/11 13:15:00.000,2011/01/11 18:44:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Deliver Goods Services,complete,Carmen Finacse
28,Release Purchase Order,Alberto Duport,2011/01/12 02:07:00.000,2011/01/12 02:08:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Release Purchase Order,complete,Alberto Duport
28,Approve Purchase Order for payment,Magdalena Predutta,2011/01/12 09:11:00.000,2011/01/12 09:12:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Approve Purchase Order for payment,complete,Magdalena Predutta
28,Send Invoice,Carmen Finacse,2011/01/15 00:22:00.000,2011/01/15 00:22:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Send Invoice,complete,Carmen Finacse
28,Release Supplier's Invoice,Pedro Alvares,2011/01/15 14:50:00.000,2011/01/15 14:56:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Release Supplier's Invoice,complete,Pedro Alvares
28,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/15 14:56:00.000,2011/01/15 14:56:00.000,Variant 13,13,Fluxicon Disco,Variant 13,13,Authorize Supplier's Invoice payment,complete,Pedro Alvares
