caseid,task,user,start_timestamp,end_timestamp
1298,Release Purchase Order,Alberto Duport,2011-07-21 01:11:00,2011-07-21 01:12:00
1298,Approve Purchase Order for payment,Karel de Groot,2011-07-22 01:30:00,2011-07-22 01:31:00
1298,Send Invoice,Carmen Finacse,2011-07-22 16:20:00,2011-07-22 16:20:00
1298,Release Supplier's Invoice,Pedro Alvares,2011-07-23 06:40:00,2011-07-23 06:46:00
1298,Settle Dispute With Supplier,Pedro Alvares,2011-07-23 07:40:00,2011-07-23 08:07:00
1298,Authorize Supplier's Invoice payment,Pedro Alvares,2011-07-23 08:07:00,2011-07-23 08:07:00
1298,Pay Invoice,Karalda Nimwada,2011-07-23 08:52:00,2011-07-23 08:59:00
1298,End,End,2011-07-23 08:59:00,2011-07-23 08:59:00
144,Start,Start,2011-01-18 23:09:00,2011-01-18 23:09:00
144,Create Purchase Requisition,Anne Olwada,2011-01-18 23:09:00,2011-01-18 23:35:00
144,Analyze Purchase Requisition,Maris Freeman,2011-01-19 19:34:00,2011-01-19 19:41:00
144,Create Request for Quotation,Maris Freeman,2011-01-19 19:46:00,2011-01-19 19:49:00
144,Analyze Request for Quotation,Magdalena Predutta,2011-01-23 05:43:00,2011-01-23 05:43:00
144,Amend Request for Quotation,Penn Osterwalder,2011-01-23 06:33:00,2011-01-23 06:44:00
144,Analyze Request for Quotation,Magdalena Predutta,2011-01-24 04:47:00,2011-01-24 05:07:00
144,Amend Request for Quotation,Kim Passa,2011-01-24 06:03:00,2011-01-24 06:14:00
144,Analyze Request for Quotation,Magdalena Predutta,2011-01-25 12:43:00,2011-01-25 13:02:00
144,Amend Request for Quotation,Alberto Duport,2011-01-25 13:50:00,2011-01-25 14:04:00
144,Analyze Request for Quotation,Karel de Groot,2011-01-25 22:34:00,2011-01-25 23:11:00
144,Amend Request for Quotation,Maris Freeman,2011-01-26 15:25:00,2011-01-26 15:47:00
144,Analyze Request for Quotation,Magdalena Predutta,2011-01-29 01:56:00,2011-01-29 02:13:00
144,Send Request for Quotation to Supplier,Karel de Groot,2011-01-29 18:08:00,2011-01-29 18:28:00
144,Create Quotation comparison Map,Karel de Groot,2011-01-29 19:14:00,2011-01-29 22:41:00
144,Analyze Quotation Comparison Map,Christian Francois,2011-01-30 04:49:00,2011-01-30 05:15:00
144,Choose best option,Alberto Duport,2011-01-30 05:15:00,2011-01-30 05:15:00
144,Settle Conditions With Supplier,Karel de Groot,2011-01-30 10:28:00,2011-01-30 22:01:00
144,Create Purchase Order,Magdalena Predutta,2011-01-31 03:02:00,2011-01-31 03:09:00
144,Confirm Purchase Order,Kiu Kan,2011-01-31 19:08:00,2011-01-31 19:33:00
144,Deliver Goods Services,Esmeralda Clay,2011-02-01 08:56:00,2011-02-02 13:00:00
144,Release Purchase Order,Clement Duchot,2011-02-02 20:13:00,2011-02-02 20:14:00
144,Approve Purchase Order for payment,Karel de Groot,2011-02-03 04:07:00,2011-02-03 04:08:00
144,Send Invoice,Carmen Finacse,2011-02-03 11:05:00,2011-02-03 11:05:00
144,Release Supplier's Invoice,Pedro Alvares,2011-02-04 01:32:00,2011-02-04 01:37:00
144,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-04 01:37:00,2011-02-04 01:37:00
144,Pay Invoice,Pedro Alvares,2011-02-04 02:24:00,2011-02-04 02:38:00
144,End,End,2011-02-04 02:38:00,2011-02-04 02:38:00
180,Start,Start,2011-01-24 17:16:00,2011-01-24 17:16:00
180,Create Purchase Requisition,Elvira Lores,2011-01-24 17:16:00,2011-01-24 18:12:00
180,Analyze Purchase Requisition,Francis Odell,2011-01-25 06:51:00,2011-01-25 06:55:00
180,Create Request for Quotation,Maris Freeman,2011-01-25 07:01:00,2011-01-25 07:04:00
180,Analyze Request for Quotation,Karel de Groot,2011-01-25 17:15:00,2011-01-25 17:37:00
180,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-26 04:24:00,2011-01-26 04:42:00
180,Create Quotation comparison Map,Karel de Groot,2011-01-26 17:09:00,2011-01-26 20:13:00
180,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-01-27 03:26:00,2011-01-27 03:40:00
180,Choose best option,Immanuel Karagianni,2011-01-27 03:40:00,2011-01-27 03:40:00
180,Settle Conditions With Supplier,Karel de Groot,2011-01-27 15:15:00,2011-01-27 22:40:00
180,Create Purchase Order,Francois de Perrier,2011-01-30 06:23:00,2011-01-30 06:34:00
180,Confirm Purchase Order,Kiu Kan,2011-01-31 18:47:00,2011-01-31 18:57:00
180,Deliver Goods Services,Esmeralda Clay,2011-02-02 19:12:00,2011-02-03 06:26:00
180,Release Purchase Order,Nico Ojenbeer,2011-02-03 14:10:00,2011-02-03 14:11:00
180,Approve Purchase Order for payment,Karel de Groot,2011-02-05 05:04:00,2011-02-05 05:05:00
180,Send Invoice,Karen Clarens,2011-02-06 02:54:00,2011-02-06 02:54:00
180,Release Supplier's Invoice,Pedro Alvares,2011-02-06 17:03:00,2011-02-06 17:06:00
180,Settle Dispute With Supplier,Pedro Alvares,2011-02-06 18:00:00,2011-02-06 18:19:00
180,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-06 18:19:00,2011-02-06 18:19:00
180,Pay Invoice,Pedro Alvares,2011-02-06 18:59:00,2011-02-06 19:07:00
180,End,End,2011-02-06 19:07:00,2011-02-06 19:07:00
183,Start,Start,2011-01-24 20:27:00,2011-01-24 20:27:00
183,Create Purchase Requisition,Nico Ojenbeer,2011-01-24 20:27:00,2011-01-24 20:49:00
183,Analyze Purchase Requisition,Francis Odell,2011-01-25 06:26:00,2011-01-25 06:33:00
183,Create Request for Quotation,Heinz Gutschmidt,2011-01-25 06:37:00,2011-01-25 06:40:00
183,Analyze Request for Quotation,Magdalena Predutta,2011-01-26 03:56:00,2011-01-26 04:24:00
183,Amend Request for Quotation,Immanuel Karagianni,2011-01-26 05:13:00,2011-01-26 05:25:00
183,Analyze Request for Quotation,Francois de Perrier,2011-01-31 09:17:00,2011-01-31 09:43:00
183,Amend Request for Quotation,Immanuel Karagianni,2011-01-31 10:41:00,2011-01-31 10:52:00
183,Analyze Request for Quotation,Magdalena Predutta,2011-01-31 14:33:00,2011-01-31 15:03:00
183,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-01 12:13:00,2011-02-01 12:43:00
183,Create Quotation comparison Map,Francois de Perrier,2011-02-01 16:07:00,2011-02-01 19:49:00
183,Analyze Quotation Comparison Map,Clement Duchot,2011-02-02 01:52:00,2011-02-02 02:24:00
183,Choose best option,Esmana Liubiata,2011-02-02 02:24:00,2011-02-02 02:24:00
183,Settle Conditions With Supplier,Karel de Groot,2011-02-04 09:22:00,2011-02-04 13:41:00
183,Create Purchase Order,Magdalena Predutta,2011-02-05 08:50:00,2011-02-05 08:57:00
183,Confirm Purchase Order,Karen Clarens,2011-02-06 01:53:00,2011-02-06 01:58:00
183,Deliver Goods Services,Karen Clarens,2011-02-07 01:10:00,2011-02-07 16:30:00
183,Release Purchase Order,Alberto Duport,2011-02-07 23:49:00,2011-02-07 23:50:00
183,Approve Purchase Order for payment,Karel de Groot,2011-02-08 09:30:00,2011-02-08 09:31:00
183,Send Invoice,Esmeralda Clay,2011-02-08 18:00:00,2011-02-08 18:00:00
183,Release Supplier's Invoice,Karalda Nimwada,2011-02-09 08:31:00,2011-02-09 08:36:00
183,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-09 08:36:00,2011-02-09 08:36:00
183,Pay Invoice,Karalda Nimwada,2011-02-09 09:04:00,2011-02-09 09:10:00
183,End,End,2011-02-09 09:10:00,2011-02-09 09:10:00
99,Start,Start,2011-01-13 10:03:00,2011-01-13 10:03:00
99,Create Purchase Requisition,Anna Kaufmann,2011-01-13 10:03:00,2011-01-13 10:44:00
99,Analyze Purchase Requisition,Maris Freeman,2011-01-13 20:19:00,2011-01-13 20:23:00
99,Create Request for Quotation,Heinz Gutschmidt,2011-01-13 20:26:00,2011-01-13 20:27:00
99,Analyze Request for Quotation,Karel de Groot,2011-01-16 23:32:00,2011-01-17 00:07:00
99,Amend Request for Quotation,Penn Osterwalder,2011-01-17 00:52:00,2011-01-17 01:06:00
99,Analyze Request for Quotation,Francois de Perrier,2011-01-17 02:35:00,2011-01-17 02:54:00
99,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-17 05:37:00,2011-01-17 06:12:00
99,Create Quotation comparison Map,Francois de Perrier,2011-01-17 06:42:00,2011-01-17 12:17:00
99,Analyze Quotation Comparison Map,Christian Francois,2011-01-17 18:51:00,2011-01-17 19:01:00
99,Choose best option,Immanuel Karagianni,2011-01-17 19:01:00,2011-01-17 19:01:00
99,Settle Conditions With Supplier,Francois de Perrier,2011-01-17 22:39:00,2011-01-18 06:31:00
99,Create Purchase Order,Magdalena Predutta,2011-01-18 17:50:00,2011-01-18 18:00:00
99,Confirm Purchase Order,Sean Manney,2011-01-19 00:16:00,2011-01-19 00:38:00
99,Deliver Goods Services,Kiu Kan,2011-01-19 10:42:00,2011-01-20 12:11:00
99,Release Purchase Order,Nico Ojenbeer,2011-01-20 19:50:00,2011-01-20 19:51:00
99,Approve Purchase Order for payment,Francois de Perrier,2011-01-21 10:57:00,2011-01-21 10:58:00
99,Send Invoice,Kiu Kan,2011-01-22 07:30:00,2011-01-22 07:30:00
99,Release Supplier's Invoice,Karalda Nimwada,2011-01-22 21:51:00,2011-01-22 21:56:00
99,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-22 21:56:00,2011-01-22 21:56:00
99,Pay Invoice,Pedro Alvares,2011-01-22 22:43:00,2011-01-22 22:51:00
99,End,End,2011-01-22 22:51:00,2011-01-22 22:51:00
142,Start,Start,2011-01-18 19:38:00,2011-01-18 19:38:00
142,Create Purchase Requisition,Esmana Liubiata,2011-01-18 19:38:00,2011-01-18 20:24:00
142,Analyze Purchase Requisition,Francis Odell,2011-01-19 08:11:00,2011-01-19 08:17:00
142,Create Request for Quotation,Francis Odell,2011-01-19 08:23:00,2011-01-19 08:24:00
142,Analyze Request for Quotation,Francois de Perrier,2011-01-23 04:53:00,2011-01-23 05:08:00
142,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-23 08:20:00,2011-01-23 08:35:00
142,Create Quotation comparison Map,Francois de Perrier,2011-01-23 09:04:00,2011-01-23 11:38:00
142,Analyze Quotation Comparison Map,Penn Osterwalder,2011-01-23 18:32:00,2011-01-23 18:48:00
142,Choose best option,Alberto Duport,2011-01-23 18:48:00,2011-01-23 18:48:00
142,Settle Conditions With Supplier,Karel de Groot,2011-01-24 03:05:00,2011-01-24 08:48:00
142,Create Purchase Order,Karel de Groot,2011-01-24 18:35:00,2011-01-24 18:47:00
142,Confirm Purchase Order,Carmen Finacse,2011-01-27 07:55:00,2011-01-27 08:10:00
142,Deliver Goods Services,Karen Clarens,2011-01-29 02:45:00,2011-01-30 22:20:00
142,Release Purchase Order,Immanuel Karagianni,2011-01-31 06:31:00,2011-01-31 06:32:00
142,Approve Purchase Order for payment,Magdalena Predutta,2011-01-31 16:33:00,2011-01-31 16:34:00
142,Send Invoice,Karen Clarens,2011-01-31 22:25:00,2011-01-31 22:25:00
142,Release Supplier's Invoice,Pedro Alvares,2011-02-01 12:38:00,2011-02-01 12:43:00
142,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-01 12:43:00,2011-02-01 12:43:00
142,Pay Invoice,Karalda Nimwada,2011-02-01 13:02:00,2011-02-01 13:10:00
142,End,End,2011-02-01 13:10:00,2011-02-01 13:10:00
87,Start,Start,2011-01-12 04:17:00,2011-01-12 04:17:00
87,Create Purchase Requisition,Fjodor Kowalski,2011-01-12 04:17:00,2011-01-12 04:36:00
87,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-12 15:20:00,2011-01-12 15:26:00
87,Create Request for Quotation,Maris Freeman,2011-01-12 15:31:00,2011-01-12 15:34:00
87,Analyze Request for Quotation,Magdalena Predutta,2011-01-12 17:45:00,2011-01-12 17:51:00
87,Amend Request for Quotation,Nico Ojenbeer,2011-01-12 18:42:00,2011-01-12 18:47:00
87,Analyze Request for Quotation,Karel de Groot,2011-01-13 07:07:00,2011-01-13 07:30:00
87,Send Request for Quotation to Supplier,Karel de Groot,2011-01-14 00:15:00,2011-01-14 00:34:00
87,Create Quotation comparison Map,Magdalena Predutta,2011-01-14 10:34:00,2011-01-14 11:59:00
87,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-01-14 18:41:00,2011-01-14 18:56:00
87,Choose best option,Tesca Lobes,2011-01-14 18:56:00,2011-01-14 18:56:00
87,Settle Conditions With Supplier,Francois de Perrier,2011-01-15 08:49:00,2011-01-15 17:03:00
87,Create Purchase Order,Karel de Groot,2011-01-16 20:54:00,2011-01-16 21:05:00
87,Confirm Purchase Order,Esmeralda Clay,2011-01-17 06:35:00,2011-01-17 06:53:00
87,Deliver Goods Services,Carmen Finacse,2011-01-17 22:45:00,2011-01-18 17:06:00
87,Release Purchase Order,Christian Francois,2011-01-19 00:29:00,2011-01-19 00:30:00
87,Approve Purchase Order for payment,Francois de Perrier,2011-01-19 13:07:00,2011-01-19 13:08:00
87,Send Invoice,Carmen Finacse,2011-01-20 12:17:00,2011-01-20 12:17:00
87,Release Supplier's Invoice,Pedro Alvares,2011-01-21 02:37:00,2011-01-21 02:41:00
87,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-21 02:41:00,2011-01-21 02:41:00
87,Pay Invoice,Karalda Nimwada,2011-01-21 03:02:00,2011-01-21 03:09:00
87,End,End,2011-01-21 03:09:00,2011-01-21 03:09:00
171,Start,Start,2011-01-23 17:59:00,2011-01-23 17:59:00
171,Create Purchase Requisition,Anna Kaufmann,2011-01-23 17:59:00,2011-01-23 18:11:00
171,Analyze Purchase Requisition,Maris Freeman,2011-01-24 12:30:00,2011-01-24 12:37:00
171,Create Request for Quotation,Maris Freeman,2011-01-24 12:42:00,2011-01-24 12:44:00
171,Analyze Request for Quotation,Karel de Groot,2011-01-28 20:03:00,2011-01-28 20:28:00
171,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-29 17:58:00,2011-01-29 18:25:00
171,Create Quotation comparison Map,Karel de Groot,2011-01-29 22:41:00,2011-01-30 00:58:00
171,Analyze Quotation Comparison Map,Anne Olwada,2011-01-30 07:43:00,2011-01-30 07:53:00
171,Choose best option,Kim Passa,2011-01-30 07:53:00,2011-01-30 07:53:00
171,Settle Conditions With Supplier,Francois de Perrier,2011-01-30 19:49:00,2011-01-31 08:46:00
171,Create Purchase Order,Magdalena Predutta,2011-01-31 09:34:00,2011-01-31 09:42:00
171,Confirm Purchase Order,Kiu Kan,2011-01-31 19:33:00,2011-01-31 20:06:00
171,Deliver Goods Services,Sean Manney,2011-02-02 14:17:00,2011-02-04 10:38:00
171,Release Purchase Order,Anne Olwada,2011-02-04 18:15:00,2011-02-04 18:16:00
171,Approve Purchase Order for payment,Karel de Groot,2011-02-05 05:20:00,2011-02-05 05:21:00
171,Send Invoice,Kiu Kan,2011-02-05 12:11:00,2011-02-05 12:11:00
171,Release Supplier's Invoice,Pedro Alvares,2011-02-06 02:30:00,2011-02-06 02:36:00
171,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-06 02:36:00,2011-02-06 02:36:00
171,Pay Invoice,Pedro Alvares,2011-02-06 02:46:00,2011-02-06 02:57:00
171,End,End,2011-02-06 02:57:00,2011-02-06 02:57:00
1420,Start,Start,2011-07-23 22:37:00,2011-07-23 22:37:00
1420,Create Purchase Requisition,Anna Kaufmann,2011-07-23 22:37:00,2011-07-23 23:24:00
1420,Analyze Purchase Requisition,Heinz Gutschmidt,2011-07-24 16:32:00,2011-07-24 16:41:00
1420,Create Request for Quotation,Maris Freeman,2011-07-24 16:45:00,2011-07-24 16:47:00
1420,Analyze Request for Quotation,Francois de Perrier,2011-08-08 03:37:00,2011-08-08 04:08:00
1420,Amend Request for Quotation,Anne Olwada,2011-08-08 05:17:00,2011-08-08 05:32:00
1420,Analyze Request for Quotation,Magdalena Predutta,2011-09-21 05:27:00,2011-09-21 05:50:00
1420,Send Request for Quotation to Supplier,Francois de Perrier,2011-09-21 12:55:00,2011-09-21 13:25:00
1420,Create Quotation comparison Map,Francois de Perrier,2011-09-21 14:22:00,2011-09-21 19:38:00
1420,Analyze Quotation Comparison Map,Miu Hanwan,2011-09-22 02:45:00,2011-09-22 03:14:00
1420,Choose best option,Anne Olwada,2011-09-22 03:14:00,2011-09-22 03:14:00
1420,Settle Conditions With Supplier,Magdalena Predutta,2011-09-22 09:46:00,2011-09-22 17:11:00
1420,Create Purchase Order,Karel de Groot,2011-09-22 19:33:00,2011-09-22 19:44:00
1420,Confirm Purchase Order,Kiu Kan,2011-10-03 06:15:00,2011-10-03 06:30:00
1420,Deliver Goods Services,Kiu Kan,2011-10-06 10:34:00,2011-10-06 16:50:00
1420,Release Purchase Order,Clement Duchot,2011-10-06 23:54:00,2011-10-06 23:55:00
1420,Approve Purchase Order for payment,Francois de Perrier,2011-10-07 23:04:00,2011-10-07 23:05:00
1420,Send Invoice,Kiu Kan,2011-10-11 15:13:00,2011-10-11 15:13:00
1420,Release Supplier's Invoice,Karalda Nimwada,2011-10-12 05:32:00,2011-10-12 05:36:00
1420,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-10-12 05:36:00,2011-10-12 05:36:00
1420,Pay Invoice,Pedro Alvares,2011-10-12 06:15:00,2011-10-12 06:30:00
1420,End,End,2011-10-12 06:30:00,2011-10-12 06:30:00
20,Start,Start,2011-01-02 21:13:00,2011-01-02 21:13:00
20,Create Purchase Requisition,Anne Olwada,2011-01-02 21:13:00,2011-01-02 21:30:00
20,Analyze Purchase Requisition,Francis Odell,2011-01-03 14:14:00,2011-01-03 14:19:00
20,Create Request for Quotation,Francis Odell,2011-01-03 14:22:00,2011-01-03 14:25:00
20,Analyze Request for Quotation,Karel de Groot,2011-01-03 18:36:00,2011-01-03 19:09:00
20,Amend Request for Quotation,Christian Francois,2011-01-03 20:08:00,2011-01-03 20:21:00
20,Analyze Request for Quotation,Karel de Groot,2011-01-03 21:21:00,2011-01-03 21:50:00
20,Amend Request for Quotation,Anne Olwada,2011-01-03 22:45:00,2011-01-03 22:56:00
20,Analyze Request for Quotation,Francois de Perrier,2011-01-03 23:59:00,2011-01-04 00:24:00
20,Amend Request for Quotation,Esmana Liubiata,2011-01-04 01:08:00,2011-01-04 01:23:00
20,Analyze Request for Quotation,Francois de Perrier,2011-01-04 02:27:00,2011-01-04 02:42:00
20,Amend Request for Quotation,Maris Freeman,2011-01-04 18:55:00,2011-01-04 19:20:00
20,Analyze Request for Quotation,Karel de Groot,2011-01-05 08:44:00,2011-01-05 09:03:00
20,Amend Request for Quotation,Elvira Lores,2011-01-05 09:56:00,2011-01-05 10:01:00
20,Analyze Request for Quotation,Francois de Perrier,2011-01-06 02:06:00,2011-01-06 02:29:00
20,Send Request for Quotation to Supplier,Karel de Groot,2011-01-06 15:26:00,2011-01-06 15:49:00
20,Create Quotation comparison Map,Francois de Perrier,2011-01-06 16:17:00,2011-01-06 20:33:00
20,Analyze Quotation Comparison Map,Penn Osterwalder,2011-01-07 02:49:00,2011-01-07 03:23:00
20,Choose best option,Fjodor Kowalski,2011-01-07 03:23:00,2011-01-07 03:23:00
20,Settle Conditions With Supplier,Magdalena Predutta,2011-01-07 13:24:00,2011-01-08 01:24:00
20,Create Purchase Order,Magdalena Predutta,2011-01-08 02:36:00,2011-01-08 02:44:00
20,Confirm Purchase Order,Sean Manney,2011-01-08 14:41:00,2011-01-08 14:59:00
20,Deliver Goods Services,Esmeralda Clay,2011-01-09 05:22:00,2011-01-10 11:19:00
20,Release Purchase Order,Penn Osterwalder,2011-01-10 18:56:00,2011-01-10 18:57:00
20,Approve Purchase Order for payment,Karel de Groot,2011-01-12 02:57:00,2011-01-12 02:58:00
20,Send Invoice,Kiu Kan,2011-01-14 02:49:00,2011-01-14 02:49:00
20,Release Supplier's Invoice,Pedro Alvares,2011-01-14 17:14:00,2011-01-14 17:19:00
20,Settle Dispute With Supplier,Karalda Nimwada,2011-01-14 17:57:00,2011-01-14 18:14:00
20,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-14 18:14:00,2011-01-14 18:14:00
20,Pay Invoice,Pedro Alvares,2011-01-14 19:03:00,2011-01-14 19:16:00
20,End,End,2011-01-14 19:16:00,2011-01-14 19:16:00
70,Start,Start,2011-01-09 14:27:00,2011-01-09 14:27:00
70,Create Purchase Requisition,Christian Francois,2011-01-09 14:27:00,2011-01-09 15:05:00
70,Analyze Purchase Requisition,Maris Freeman,2011-01-10 11:39:00,2011-01-10 11:44:00
70,Create Request for Quotation,Maris Freeman,2011-01-10 11:49:00,2011-01-10 11:51:00
70,Analyze Request for Quotation,Francois de Perrier,2011-01-12 04:55:00,2011-01-12 05:17:00
70,Amend Request for Quotation,Nico Ojenbeer,2011-01-12 06:00:00,2011-01-12 06:12:00
70,Analyze Request for Quotation,Karel de Groot,2011-01-12 08:24:00,2011-01-12 08:50:00
70,Amend Request for Quotation,Anne Olwada,2011-01-12 09:41:00,2011-01-12 09:53:00
70,Analyze Request for Quotation,Francois de Perrier,2011-01-13 08:10:00,2011-01-13 08:47:00
70,Amend Request for Quotation,Alberto Duport,2011-01-13 09:35:00,2011-01-13 09:41:00
70,Analyze Request for Quotation,Karel de Groot,2011-01-16 21:28:00,2011-01-16 21:48:00
70,Send Request for Quotation to Supplier,Karel de Groot,2011-01-17 14:40:00,2011-01-17 14:59:00
70,Create Quotation comparison Map,Magdalena Predutta,2011-01-17 16:06:00,2011-01-17 17:33:00
70,Analyze Quotation Comparison Map,Christian Francois,2011-01-18 00:29:00,2011-01-18 00:56:00
70,Choose best option,Penn Osterwalder,2011-01-18 00:56:00,2011-01-18 00:56:00
70,Settle Conditions With Supplier,Magdalena Predutta,2011-01-18 03:56:00,2011-01-18 17:40:00
70,Create Purchase Order,Magdalena Predutta,2011-01-18 23:14:00,2011-01-18 23:26:00
70,Confirm Purchase Order,Kiu Kan,2011-01-19 09:41:00,2011-01-19 09:55:00
70,Deliver Goods Services,Esmeralda Clay,2011-01-21 11:54:00,2011-01-22 10:26:00
70,Release Purchase Order,Fjodor Kowalski,2011-01-22 17:35:00,2011-01-22 17:36:00
70,Approve Purchase Order for payment,Francois de Perrier,2011-01-23 01:09:00,2011-01-23 01:10:00
70,Send Invoice,Carmen Finacse,2011-01-23 21:55:00,2011-01-23 21:55:00
70,Release Supplier's Invoice,Pedro Alvares,2011-01-24 12:09:00,2011-01-24 12:12:00
70,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-24 12:12:00,2011-01-24 12:12:00
